ID,Target_appetency
715234,0.013065592790761821
885745,0.003009146022947966
832318,0.008277521281288785
685614,0.0047688704464141935
600706,0.01245920887184377
717976,0.07859828267206438
200129,0.004907538345033662
580462,0.004353793737105038
217885,0.007565305462636991
157944,0.1650142663634499
907642,0.007898866622381946
148682,0.033710398829611084
796697,0.003414482048198102
932438,0.011212306612324295
537446,0.02568381537510632
836905,0.0049974321316919364
814831,0.0018522932390374687
488075,0.01437870996884696
475963,0.004572350057807865
507637,0.11162307093842985
387282,0.007868612021689422
142248,0.009135358418876728
300757,0.009743778235223636
426888,0.018724754889324062
829915,0.010537604658484993
947408,0.023913556813072796
592651,0.009065345440394773
465539,0.007480123905455763
765956,0.06579328115293111
758632,0.0051634659751825076
317994,0.017369499179706673
150129,0.1121115391710392
657256,0.003322623212630667
711005,0.014122222405549206
647037,0.02961841459521546
365453,0.011141449743315551
448238,0.006203864506515384
531959,0.017305954620748
619956,0.003755282966556067
901127,0.004907538345033662
494484,0.0036302795127762656
679809,0.02228558863687044
280570,0.006963754928297676
711554,0.009501205903949036
998697,0.008963366603511503
675494,0.011032377079719826
303648,0.009049253561684992
876953,0.0024866416251936203
255297,0.013781733729496235
359745,0.010215608741359294
659955,0.013959837125336464
663769,0.013819793910220448
834167,0.003012086192206798
852295,0.009656879945533228
844733,0.00823180005757821
307301,0.006301140859363437
440445,0.007125926404270683
513637,0.035141354075870025
566209,0.023662911556823367
148358,0.029524717370362972
938183,0.010589365788552097
973620,0.03821170343954852
930234,0.049262789374934994
299228,0.07923351968288904
226527,0.15213639315520727
314297,0.04470942320351236
581997,0.008913317702194454
773658,0.006771805209387888
985479,0.012862583396524862
299785,0.001716171873310606
301544,0.003388486825124475
717725,0.030391328907462475
655320,0.011223276778024045
311487,0.007747108671418151
397308,0.003367754687374534
861309,0.007138801850395275
513104,0.006594930782020945
452736,0.003599284784567313
849964,0.03167079000695057
257828,0.02292633599363882
139212,0.0032578158697696815
235443,0.0034352839135718214
222364,0.005796938835532688
987748,0.029507570788891803
905224,0.004142082668057398
513680,0.005772220298762564
115424,0.005516284156010954
761617,0.01241191606231193
547318,0.015427645049753799
799385,0.026451781311868285
306911,0.008135923412414871
379548,0.005064249599976773
546548,0.010689995801429627
296526,0.04205167475064215
157683,0.003344374923155994
578166,0.0022304630840137844
377840,0.02033922091379295
357364,0.013564915532211399
393373,0.009417077122062726
724139,0.01216400606001884
918331,0.008146662887958572
841507,0.0033695328629911292
151775,0.008393954225498107
318691,0.010255251979197398
696721,0.004218983372116979
424418,0.011005433407723687
880029,0.011396900276487192
223617,0.0022947592349975504
117946,0.011155365504388127
170647,0.00420066962238545
909096,0.011199463094311114
533192,0.004631882083389718
367743,0.01351338860565009
171809,0.008754911415326076
276281,0.005265804474175843
191735,0.005698090867291953
680425,0.022631558431039245
743853,0.004754996012415982
790966,0.05551119946149803
585626,0.004550932770456876
255891,0.005996960576758759
665450,0.031035625695494902
728010,0.0030333933249496762
973919,0.005904950008937498
595916,0.018461801502250567
935332,0.08971319642593406
718428,0.004600277464289308
465958,0.016021157523978927
431534,0.0025113912717523936
995561,0.004501703596998361
703648,0.0050629985720161
337482,0.0044096738236205765
274841,0.0439836313968799
426611,0.005120516831765877
775892,0.011079338093765817
835467,0.010516895104741969
850700,0.01673845671161878
820617,0.03416409496073474
382934,0.016258842990664393
677321,0.004525111214163682
328956,0.005396622335786504
376595,0.003494199336640915
348917,0.01491538157073885
462756,0.006613820986696579
315729,0.003881372929121248
382182,0.01803960465405723
638175,0.005726971215778929
171401,0.011611584541148835
271742,0.002416229300577733
225841,0.00950425230724647
476562,0.00664689276469128
290867,0.011525388822207995
870648,0.02886867932753481
598218,0.012172096388987929
454261,0.003320880754618506
846934,0.007560265058975081
205471,0.010925124643629418
654808,0.008784017449211173
531427,0.013423320189910024
466767,0.11588517470093253
271221,0.07216027411285675
487277,0.005254535219818804
855702,0.008714520341783234
608166,0.003232023217496486
175888,0.020082263616852412
420260,0.023405336721573945
739771,0.01467531177310037
583157,0.01908079456993429
716124,0.008853916204903297
968671,0.05137908955617813
405775,0.002989412279518478
751607,0.006116947732056367
607958,0.022364548608678435
464488,0.1111281686578711
996877,0.007293981950191125
565338,0.005270861828976403
108816,0.008036231360675985
801448,0.015443320063421742
752572,0.028902903134549383
766352,0.01653480323151092
498191,0.007261728766301662
724445,0.002617697351782151
698913,0.016398482352890067
678175,0.012205434202173768
879993,0.050123834400631874
627176,0.004801722055538819
681587,0.001876328015159513
854026,0.028840812295381154
655713,0.02325543538800855
677117,0.006224611950185429
886901,0.00794302398728764
511347,0.01595061745389597
198535,0.036934760891314075
162312,0.01613175319563783
138165,0.005800306770116224
948839,0.007002908400917003
812270,0.006935442706353373
994935,0.005627250065309424
195888,0.012404809722218562
955058,0.005900067454103322
772740,0.03263243612291562
488222,0.011268572776291272
757614,0.04106865899861366
421534,0.0041276185980644725
531384,0.029285390754968485
975072,0.015961112979023813
785996,0.010880065349697595
607639,0.003580115398072004
740231,0.01955748367879791
774534,0.003818698384893597
684904,0.01264179276084084
504955,0.011573026634189037
584604,0.0025543404745797574
947601,0.0078012089546889265
732783,0.02416042343974095
514561,0.011479886290516866
613334,0.035919772739163136
708400,0.00892949817506272
538336,0.0568405835869663
869958,0.04421061294525056
317410,0.012182622704604747
985403,0.004503776273208307
646238,0.007175855157077363
617422,0.00981781840193143
754273,0.004455520615898358
574323,0.008246732302562048
114804,0.003245731339621915
206722,0.005505282733848472
728811,0.014414741211423209
116681,0.05695927563588416
361824,0.006480493853029146
993396,0.03423709786961616
930518,0.04610636160440972
336550,0.00958237805397049
914659,0.00695270154480367
369860,0.004403152075457831
125692,0.01764628165482864
859354,0.07446122158967723
172056,0.004423563839323593
433977,0.004279828780273806
649667,0.0034856325888490323
106922,0.00796263478273511
132543,0.006567190260510834
915063,0.02274681509650762
937006,0.00899989248730081
692769,0.014170491377793911
953062,0.006069801558471396
476609,0.021290956821184665
981311,0.004512321635472115
725449,0.025976574091460286
367224,0.004101615396940609
423147,0.004212503220365997
816088,0.016579286755695234
362337,0.006902996101729741
829515,0.0023075235054301328
267341,0.0034101747464891203
459542,0.00892534119959491
369807,0.04171531001418288
121699,0.055987295172195854
801359,0.023858728648149717
564951,0.010531459854676416
125514,0.004501404978154446
195763,0.01269121289987177
577848,0.002806313443732432
617490,0.006678152483237873
926805,0.004470658707670812
280128,0.00508552478856504
778841,0.0077012482024859125
724922,0.009450839609579764
350617,0.01238662733216869
211455,0.016405349781756604
678027,0.01119863124143292
144758,0.04082401498354996
601881,0.008294045495934974
963264,0.011400026362165857
622920,0.02914892302956852
583386,0.0047614688601507575
982969,0.037922595326627416
425907,0.01511779107559203
287507,0.003592013380923864
897283,0.003042855203095881
464252,0.011313108610729199
763228,0.01079544391051065
361639,0.0076522884530237055
324561,0.005438800442215241
647821,0.008603721850944577
799470,0.013096062368101687
797778,0.005707036487783311
277798,0.009456532548762818
718974,0.013204980757433878
399957,0.005777178106189116
464507,0.08358319056624441
210216,0.01359091177707625
457272,0.03188422993720405
207132,0.014478945993329316
854234,0.01762366926044413
810270,0.004897746240532267
763594,0.0023307076077449256
462850,0.015104762206200058
653092,0.03740428610606904
226316,0.0038634593508715676
224981,0.0028134414619134396
198415,0.002429902534126523
961651,0.021076031960593974
216875,0.012220489845310824
671850,0.0030212730127213523
810473,0.007746605060555751
534099,0.005516485793318617
423275,0.006975709183357529
643142,0.05489527459029125
664761,0.012490357338785025
597393,0.0024090317373332425
977347,0.015371498833765977
629069,0.00272324157096568
481324,0.005284719108248235
692746,0.01242303042961687
863125,0.02315138163868276
121000,0.03434126222608789
888569,0.015072355592219904
763410,0.0059976255080704316
272569,0.007788739102673402
108616,0.01774640979274174
417142,0.005773275316473077
898655,0.04944923062346412
673555,0.006760894503401643
194366,0.021815827936618095
909429,0.01268947994924405
206874,0.03858700255047264
725526,0.04277162950887614
892232,0.02233234978740307
319714,0.010278735280768586
737581,0.010848280732220137
632326,0.02355407522306152
719554,0.011045052766121527
382162,0.008731916447582639
919757,0.02160372533969832
712686,0.008455518699865758
424035,0.005632581664726729
849317,0.007856032508136756
323426,0.0061607146181711205
507276,0.01694253884614654
804550,0.00942820913811629
562694,0.03553043024798524
859242,0.0027520327546678375
466237,0.005909691222402539
303873,0.0034935112929604544
182330,0.008613642028354988
779631,0.2518090219927316
136101,0.01085704606136907
239283,0.002906302186149902
445970,0.0054426230446762034
890082,0.035373123478602136
344655,0.0019825702506960706
626288,0.004251130887796318
365092,0.018793210871528583
525270,0.0034319107616601957
248396,0.006563133112883336
979931,0.004907755656577935
953518,0.011525093513513747
733445,0.003517790270246348
167549,0.004514261667845625
288023,0.01921021478502141
977163,0.02903417590463101
679618,0.005908265400855567
327369,0.10324095487778226
975973,0.01201354135432121
902502,0.00823285036029096
290432,0.010503425789816048
307907,0.012542977882612296
641153,0.018156135962503695
550146,0.04381752825735074
632605,0.012695439800592751
766988,0.038103152169664
515415,0.0048220222363976354
601006,0.04660942042905781
438324,0.017109943160391803
438208,0.011611804433759814
807223,0.0041484103164153
622502,0.010458079442172136
112632,0.03149421369497741
591780,0.004737047968472729
833323,0.0032454700218337304
859387,0.015037883837595634
578511,0.010431069408894092
664322,0.009500764901349977
398728,0.004907538345033662
346127,0.0052419951042623324
219835,0.0025982431736689786
874191,0.004716264879898459
112111,0.027019694451732256
312287,0.0340181349676575
113732,0.007713652275433712
865965,0.012687727592370952
614922,0.004862423266476267
307934,0.006200432606020001
212979,0.005217729274953538
258855,0.021821420143357757
833023,0.050932830857387264
752165,0.015799296413694205
489129,0.020225666084837522
212064,0.0498920849814296
426651,0.011904008113050365
841397,0.03566231806400355
409941,0.025766471156291628
551486,0.004432959154411637
524021,0.011486355595281543
848220,0.006560495520251755
289710,0.006980484331909477
405209,0.0050192603938421865
683567,0.021746991243628166
869766,0.023119227797732456
913478,0.05654011880744676
167610,0.015023475592505811
120864,0.01131026097995506
336458,0.0046722009932876046
517131,0.08602888630835859
721969,0.028981578028251534
911013,0.05018868276027139
450884,0.016183978734730944
213333,0.005148857736181313
931539,0.01761697402241331
654377,0.0030564521695726947
494418,0.03270061108349342
679745,0.0047272246469129715
589771,0.009771449501099552
186540,0.026146527391573367
755834,0.004201839764248996
991047,0.008203861597341777
853664,0.00458066838571239
650375,0.005332434955159881
475619,0.03952226964705196
873626,0.03155084434367631
501176,0.004641936427532678
575644,0.004513828821837424
469373,0.00482487759396573
648421,0.013587731015327762
856252,0.029174402169732674
801006,0.004465096467266786
172650,0.018297810956463746
205679,0.009414545219472542
445368,0.019467519835012315
114722,0.012133540440927817
701474,0.09047407924565391
867215,0.008999981719454871
569590,0.006740375306250623
142768,0.005476081276573407
837338,0.0954554913050145
340835,0.009781064606229444
284936,0.004258812530724325
794327,0.01229616526476292
424600,0.003037982314444835
499550,0.0093581284672785
503362,0.006414574940812911
505993,0.0052405605509943595
800352,0.019997903350643297
779125,0.017687024963525498
426919,0.009503668771107957
833402,0.006881709264773453
509245,0.03768505465946219
974717,0.012176808672407224
678840,0.01424312608904443
781804,0.004013058070428954
397395,0.013631916589573584
488304,0.0025342668673017737
409872,0.009731313813946098
102312,0.0952859648988294
929830,0.002381813718606036
495637,0.007904431964191704
575314,0.0425087222651186
665366,0.01668842383392515
684630,0.012487043427235053
848046,0.004267524168420378
686457,0.004980510972342407
312219,0.003044675641028553
587159,0.015296000681845532
554545,0.013905808303212265
826975,0.00690875258876225
301871,0.0029925239156669272
749754,0.011793488733344916
225726,0.004908661278406593
288147,0.003551546577103453
748015,0.0025896803902486446
307389,0.008359822283472115
403270,0.01909924535595245
167520,0.004676068817967829
480000,0.06912818009209494
847783,0.02613273742207869
124249,0.0028264648549780978
333767,0.09193083775202333
585535,0.01932468300304029
552045,0.0034722875116058515
825714,0.004791347263987578
124307,0.002365097164237616
134486,0.007932977289443942
120223,0.010056617203296227
203690,0.004742656036747788
370912,0.003444532720563324
373667,0.008891323162863642
433497,0.013291723266529647
311334,0.01346929923333021
136523,0.04385990325324503
689620,0.0046172821119379115
741784,0.03520982806025864
206868,0.005640285700549907
446443,0.010448409080207551
852672,0.026865383294481886
554468,0.004432959154411637
343815,0.007250719603827423
892563,0.010125926160709255
154615,0.0034016302109107434
333850,0.04236322603920637
539098,0.0034645732543277263
297417,0.0023715015170759717
172852,0.0050891296981270375
418262,0.011697238609402099
814411,0.012785559260340865
663281,0.011758431245623405
323985,0.01889761387954956
387130,0.006500709253143617
461699,0.028246746251802946
658977,0.004223037327494892
633317,0.009498932850253047
692897,0.0064749253554051076
793398,0.025270031497765504
514989,0.038465110711614334
314892,0.009346794914099616
730842,0.02080763661007498
536829,0.003100410925168965
108095,0.013372856099259828
746240,0.011838155734552951
495594,0.030229290048723274
774559,0.004044975684642005
116386,0.0042237488161470625
142414,0.0114471936914046
404049,0.006444072549941637
569353,0.012779951150110904
203404,0.031540632409548984
674234,0.0058006767559398995
220093,0.01853020379288968
138909,0.021505296583930352
752665,0.04928963076875056
676216,0.006820241387303703
223552,0.016220626004534177
455875,0.006072167219386587
223928,0.008136056946886155
358208,0.028322559645818708
501031,0.01701994589168202
891326,0.012702407699006227
372765,0.04861293591216013
919235,0.022883475248172098
937879,0.01024521439272037
788062,0.0041149634120827405
161523,0.012782831608446097
834010,0.007001540117727043
519302,0.004907538345033662
165287,0.03647774413914761
760184,0.007401969395805955
950078,0.011136031701611857
402514,0.011321888504258115
872757,0.0064387190146711955
627574,0.1500562376118462
601712,0.006077935455725872
892412,0.006803113104320857
708761,0.018894748358741418
151988,0.012507974186717912
482771,0.008956961973827336
883007,0.0083577763967991
346369,0.0023079311972239508
497255,0.04460134068063925
825335,0.004283014305307258
236089,0.005475738545849595
497476,0.026111216982940604
945915,0.0060793227924896024
873691,0.00529438334821682
861074,0.0028982500007199608
441676,0.01739556759208153
575459,0.011133308542233466
814378,0.01144896893114995
825183,0.014914643861262674
972371,0.01584834455301947
562663,0.0032317721331747247
872394,0.020268938996618267
127519,0.004225947528377398
587073,0.010529692610744311
371696,0.006540122088321193
376549,0.037554368683166035
820830,0.02258234661949967
421655,0.009080914479281884
167386,0.004825563203147555
445502,0.07211677999154718
476149,0.006870411784134223
633782,0.0061369659073434325
492481,0.04678677979508952
894253,0.0048133763235837885
758414,0.007045881154072443
541338,0.003822805802240324
483149,0.010601896958077341
100130,0.0030106451029114517
634312,0.012776571363968987
912949,0.03613189650282323
167262,0.013209023487322957
412287,0.008919909016300588
956757,0.009660171853714239
592937,0.013488558844549475
812141,0.09263830491120348
737947,0.008094975888182195
285076,0.009878797904509103
783270,0.03279564716263014
279004,0.0511803944136347
124822,0.008815678549423181
126681,0.06341695466350653
